Id,Material_Id,Time_Stamp,Json_Text,Spec_Type
41,354,2/8/2019 15:20,"{""Dtex"":1580,""Style"":354,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":1420,""MeanWarpCount"":13,""MinWarpCount"":12.24,""MaxWarpCount"":16.26,""MeanFillCount"":13,""MinFillCount"":12.24,""MaxFillCount"":13.77,""MeanDryWeight"":4.82,""MinDryWeight"":4.63,""MaxDryWeight"":5.02,""MeanConditionedWeight"":4.99,""MinConditionedWeight"":4.79,""MaxConditionedWeight"":5.19,""YarnFinish"":""0.01"",""YarnCode"":""FKE004915807DP0000"",""MoistureRegain"":0.04,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1G552""}",style
42,356,2/8/2019 15:20,"{""Dtex"":560,""Style"":356,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":500,""MeanWarpCount"":35.56,""MinWarpCount"":34.8,""MaxWarpCount"":16.26,""MeanFillCount"":35.56,""MinFillCount"":34.8,""MaxFillCount"":36.32,""MeanDryWeight"":4.43,""MinDryWeight"":4.25,""MaxDryWeight"":4.61,""MeanConditionedWeight"":4.74,""MinConditionedWeight"":4.55,""MaxConditionedWeight"":4.93,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP05609BP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W034""}",style
43,359,2/8/2019 15:20,"{""Dtex"":670,""Style"":359,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":600,""MeanWarpCount"":31,""MinWarpCount"":30.24,""MaxWarpCount"":16.26,""MeanFillCount"":31,""MinFillCount"":30.24,""MaxFillCount"":31.76,""MeanDryWeight"":4.63,""MinDryWeight"":4.45,""MaxDryWeight"":4.82,""MeanConditionedWeight"":4.96,""MinConditionedWeight"":4.76,""MaxConditionedWeight"":5.16,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP06709CP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W036""}",style
44,363,2/8/2019 15:20,"{""Dtex"":930,""Style"":363,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":840,""MeanWarpCount"":27.18,""MinWarpCount"":26.42,""MaxWarpCount"":16.26,""MeanFillCount"":27.18,""MinFillCount"":26.42,""MaxFillCount"":27.94,""MeanDryWeight"":5.68,""MinDryWeight"":5.46,""MaxDryWeight"":5.91,""MeanConditionedWeight"":6.08,""MinConditionedWeight"":5.84,""MaxConditionedWeight"":6.33,""YarnFinish"":""0.01"",""YarnCode"":""FKE012909301CP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":""NNP-11E finish"",""YarnMerge"":""1F790""}",style
45,369,2/8/2019 15:20,"{""Dtex"":670,""Style"":369,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":600,""MeanWarpCount"":29,""MinWarpCount"":28.24,""MaxWarpCount"":16.26,""MeanFillCount"":29,""MinFillCount"":28.24,""MaxFillCount"":29.76,""MeanDryWeight"":4.34,""MinDryWeight"":4.16,""MaxDryWeight"":4.51,""MeanConditionedWeight"":4.64,""MinConditionedWeight"":4.45,""MaxConditionedWeight"":4.82,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KM206705FP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":""Coconut oil finish"",""YarnMerge"":""1F973""}",style
46,373,2/8/2019 15:20,"{""Dtex"":940,""Style"":373,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":22,""MinWarpCount"":21.23,""MaxWarpCount"":16.26,""MeanFillCount"":22,""MinFillCount"":21.23,""MaxFillCount"":22.76,""MeanDryWeight"":4.65,""MinDryWeight"":4.47,""MaxDryWeight"":4.84,""MeanConditionedWeight"":4.98,""MinConditionedWeight"":4.78,""MaxConditionedWeight"":5.18,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KM209305GP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1F727""}",style
47,386,2/8/2019 15:20,"{""Dtex"":670,""Style"":386,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":600,""MeanWarpCount"":26,""MinWarpCount"":25.24,""MaxWarpCount"":16.26,""MeanFillCount"":26,""MinFillCount"":25.24,""MaxFillCount"":26.76,""MeanDryWeight"":3.89,""MinDryWeight"":3.73,""MaxDryWeight"":4.04,""MeanConditionedWeight"":4.16,""MinConditionedWeight"":3.99,""MaxConditionedWeight"":4.33,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP06709MP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W077""}",style
48,387,2/8/2019 15:20,"{""Dtex"":670,""Style"":387,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":600,""MeanWarpCount"":26,""MinWarpCount"":25.24,""MaxWarpCount"":16.26,""MeanFillCount"":26,""MinFillCount"":25.24,""MaxFillCount"":26.76,""MeanDryWeight"":3.89,""MinDryWeight"":3.73,""MaxDryWeight"":4.04,""MeanConditionedWeight"":4.16,""MinConditionedWeight"":3.99,""MaxConditionedWeight"":4.33,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP06709MP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W077""}",style
49,473,2/8/2019 15:20,"{""Dtex"":940,""Style"":473,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":22,""MinWarpCount"":21.23,""MaxWarpCount"":16.26,""MeanFillCount"":22,""MinFillCount"":21.23,""MaxFillCount"":22.76,""MeanDryWeight"":4.65,""MinDryWeight"":4.47,""MaxDryWeight"":4.84,""MeanConditionedWeight"":4.98,""MinConditionedWeight"":4.78,""MaxConditionedWeight"":5.18,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
50,480,2/8/2019 15:20,"{""Dtex"":940,""Style"":480,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":20,""MinWarpCount"":19.24,""MaxWarpCount"":16.26,""MeanFillCount"":20,""MinFillCount"":19.24,""MaxFillCount"":20.76,""MeanDryWeight"":4.23,""MinDryWeight"":4.06,""MaxDryWeight"":4.4,""MeanConditionedWeight"":4.53,""MinConditionedWeight"":4.35,""MaxConditionedWeight"":4.71,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
51,507,2/8/2019 15:20,"{""Dtex"":940,""Style"":507,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":18,""MinWarpCount"":17.24,""MaxWarpCount"":16.26,""MeanFillCount"":18,""MinFillCount"":17.24,""MaxFillCount"":18.76,""MeanDryWeight"":3.81,""MinDryWeight"":3.66,""MaxDryWeight"":3.96,""MeanConditionedWeight"":4.08,""MinConditionedWeight"":3.91,""MaxConditionedWeight"":4.24,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
52,516,2/8/2019 15:20,"{""Dtex"":930,""Style"":516,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":840,""MeanWarpCount"":24,""MinWarpCount"":23.24,""MaxWarpCount"":16.26,""MeanFillCount"":22,""MinFillCount"":21.23,""MaxFillCount"":22.76,""MeanDryWeight"":4.81,""MinDryWeight"":4.62,""MaxDryWeight"":5,""MeanConditionedWeight"":5.15,""MinConditionedWeight"":4.94,""MaxConditionedWeight"":5.35,""YarnFinish"":""0.01"",""YarnCode"":""FKE012909301CP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":""NNP-11E finish"",""YarnMerge"":""1F790""}",style
53,517,2/8/2019 15:20,"{""Dtex"":940,""Style"":517,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":24,""MinWarpCount"":23.24,""MaxWarpCount"":16.26,""MeanFillCount"":22,""MinFillCount"":21.23,""MaxFillCount"":22.76,""MeanDryWeight"":4.87,""MinDryWeight"":4.67,""MaxDryWeight"":5.06,""MeanConditionedWeight"":5.21,""MinConditionedWeight"":5,""MaxConditionedWeight"":5.42,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
54,518,2/8/2019 15:20,"{""Dtex"":930,""Style"":518,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":840,""MeanWarpCount"":24,""MinWarpCount"":23.24,""MaxWarpCount"":16.26,""MeanFillCount"":22,""MinFillCount"":21.23,""MaxFillCount"":22.76,""MeanDryWeight"":4.81,""MinDryWeight"":4.62,""MaxDryWeight"":5,""MeanConditionedWeight"":5.15,""MinConditionedWeight"":4.94,""MaxConditionedWeight"":5.35,""YarnFinish"":""0.01"",""YarnCode"":""FKE012909301CP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":""NNP-11E finish"",""YarnMerge"":""1F790""}",style
55,519,2/8/2019 15:20,"{""Dtex"":940,""Style"":519,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":19,""MinWarpCount"":18.24,""MaxWarpCount"":16.26,""MeanFillCount"":19,""MinFillCount"":18.24,""MaxFillCount"":19.76,""MeanDryWeight"":4.02,""MinDryWeight"":3.86,""MaxDryWeight"":4.18,""MeanConditionedWeight"":4.3,""MinConditionedWeight"":4.13,""MaxConditionedWeight"":4.47,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
56,521,2/8/2019 15:20,"{""Dtex"":940,""Style"":521,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":24,""MinWarpCount"":23.24,""MaxWarpCount"":16.26,""MeanFillCount"":24,""MinFillCount"":23.24,""MaxFillCount"":24.77,""MeanDryWeight"":5.08,""MinDryWeight"":4.88,""MaxDryWeight"":5.28,""MeanConditionedWeight"":5.43,""MinConditionedWeight"":5.22,""MaxConditionedWeight"":5.65,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
57,522,2/8/2019 15:20,"{""Dtex"":940,""Style"":522,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":22,""MinWarpCount"":21.23,""MaxWarpCount"":16.26,""MeanFillCount"":22,""MinFillCount"":21.23,""MaxFillCount"":22.76,""MeanDryWeight"":4.65,""MinDryWeight"":4.47,""MaxDryWeight"":4.84,""MeanConditionedWeight"":4.98,""MinConditionedWeight"":4.78,""MaxConditionedWeight"":5.18,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
58,523,2/8/2019 15:20,"{""Dtex"":940,""Style"":523,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":23,""MinWarpCount"":22.24,""MaxWarpCount"":16.26,""MeanFillCount"":23,""MinFillCount"":22.24,""MaxFillCount"":23.76,""MeanDryWeight"":4.87,""MinDryWeight"":4.67,""MaxDryWeight"":5.06,""MeanConditionedWeight"":5.21,""MinConditionedWeight"":5,""MaxConditionedWeight"":5.42,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
59,524,2/8/2019 15:20,"{""Dtex"":940,""Style"":524,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":24,""MinWarpCount"":23.24,""MaxWarpCount"":16.26,""MeanFillCount"":24,""MinFillCount"":23.24,""MaxFillCount"":24.77,""MeanDryWeight"":5.08,""MinDryWeight"":4.88,""MaxDryWeight"":5.28,""MeanConditionedWeight"":5.43,""MinConditionedWeight"":5.22,""MaxConditionedWeight"":5.65,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
60,525,2/8/2019 15:20,"{""Dtex"":940,""Style"":525,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":24,""MinWarpCount"":23.24,""MaxWarpCount"":16.26,""MeanFillCount"":24,""MinFillCount"":23.24,""MaxFillCount"":24.77,""MeanDryWeight"":5.08,""MinDryWeight"":4.88,""MaxDryWeight"":5.28,""MeanConditionedWeight"":5.43,""MinConditionedWeight"":5.22,""MaxConditionedWeight"":5.65,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
61,526,2/8/2019 15:20,"{""Dtex"":940,""Style"":526,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":24,""MinWarpCount"":23.24,""MaxWarpCount"":16.26,""MeanFillCount"":24,""MinFillCount"":23.24,""MaxFillCount"":24.77,""MeanDryWeight"":5.08,""MinDryWeight"":4.88,""MaxDryWeight"":5.28,""MeanConditionedWeight"":5.43,""MinConditionedWeight"":5.22,""MaxConditionedWeight"":5.65,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
62,527,2/8/2019 15:20,"{""Dtex"":940,""Style"":527,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":23,""MinWarpCount"":22.24,""MaxWarpCount"":23.76,""MeanFillCount"":23,""MinFillCount"":22.24,""MaxFillCount"":23.76,""MeanDryWeight"":4.87,""MinDryWeight"":4.67,""MaxDryWeight"":5.06,""MeanConditionedWeight"":5.21,""MinConditionedWeight"":5,""MaxConditionedWeight"":5.42,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
63,528,2/8/2019 15:20,"{""Dtex"":940,""Style"":528,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":28,""MinWarpCount"":27.24,""MaxWarpCount"":16.26,""MeanFillCount"":28,""MinFillCount"":27.24,""MaxFillCount"":28.76,""MeanDryWeight"":5.92,""MinDryWeight"":5.69,""MaxDryWeight"":6.16,""MeanConditionedWeight"":6.34,""MinConditionedWeight"":6.09,""MaxConditionedWeight"":6.59,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
64,529,2/8/2019 15:20,"{""Dtex"":940,""Style"":529,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":30.5,""MinWarpCount"":29.99,""MaxWarpCount"":16.26,""MeanFillCount"":30.5,""MinFillCount"":29.99,""MaxFillCount"":31.01,""MeanDryWeight"":6.45,""MinDryWeight"":6.2,""MaxDryWeight"":6.71,""MeanConditionedWeight"":6.91,""MinConditionedWeight"":6.63,""MaxConditionedWeight"":7.18,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
65,530,2/8/2019 15:20,"{""Dtex"":940,""Style"":530,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":31,""MinWarpCount"":30.24,""MaxWarpCount"":16.26,""MeanFillCount"":31,""MinFillCount"":30.24,""MaxFillCount"":31.76,""MeanDryWeight"":6.56,""MinDryWeight"":6.3,""MaxDryWeight"":6.82,""MeanConditionedWeight"":7.02,""MinConditionedWeight"":6.74,""MaxConditionedWeight"":7.3,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
66,532,2/8/2019 15:20,"{""Dtex"":940,""Style"":532,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":23,""MinWarpCount"":22.24,""MaxWarpCount"":16.26,""MeanFillCount"":23,""MinFillCount"":22.24,""MaxFillCount"":23.76,""MeanDryWeight"":4.87,""MinDryWeight"":4.67,""MaxDryWeight"":5.06,""MeanConditionedWeight"":5.21,""MinConditionedWeight"":5,""MaxConditionedWeight"":5.42,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
67,535,2/8/2019 15:20,"{""Dtex"":1670,""Style"":535,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":1500,""MeanWarpCount"":35,""MinWarpCount"":34.24,""MaxWarpCount"":16.26,""MeanFillCount"":35,""MinFillCount"":34.24,""MaxFillCount"":35.76,""MeanDryWeight"":13.07,""MinDryWeight"":12.54,""MaxDryWeight"":13.59,""MeanConditionedWeight"":13.98,""MinConditionedWeight"":13.42,""MaxConditionedWeight"":14.54,""YarnFinish"":""0.01"",""YarnCode"":""FKE002916701KP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1F211""}",style
68,536,2/8/2019 15:20,"{""Dtex"":940,""Style"":536,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":36,""MinWarpCount"":35.24,""MaxWarpCount"":16.26,""MeanFillCount"":36,""MinFillCount"":35.24,""MaxFillCount"":36.76,""MeanDryWeight"":7.62,""MinDryWeight"":7.31,""MaxDryWeight"":7.92,""MeanConditionedWeight"":8.15,""MinConditionedWeight"":7.82,""MaxConditionedWeight"":8.48,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
69,537,2/8/2019 15:20,"{""Dtex"":940,""Style"":537,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":36,""MinWarpCount"":35.24,""MaxWarpCount"":16.26,""MeanFillCount"":36,""MinFillCount"":35.24,""MaxFillCount"":36.76,""MeanDryWeight"":7.62,""MinDryWeight"":7.31,""MaxDryWeight"":7.92,""MeanConditionedWeight"":8.15,""MinConditionedWeight"":7.82,""MaxConditionedWeight"":8.48,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
70,542,2/8/2019 15:20,"{""Dtex"":1670,""Style"":542,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":1500,""MeanWarpCount"":32,""MinWarpCount"":31.24,""MaxWarpCount"":16.26,""MeanFillCount"":32,""MinFillCount"":31.24,""MaxFillCount"":32.77,""MeanDryWeight"":11.95,""MinDryWeight"":11.47,""MaxDryWeight"":12.42,""MeanConditionedWeight"":12.78,""MinConditionedWeight"":12.27,""MaxConditionedWeight"":13.29,""YarnFinish"":""0.01"",""YarnCode"":""FKE002916701KP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1F211""}",style
71,547,2/8/2019 15:20,"{""Dtex"":940,""Style"":547,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":47.24,""MinWarpCount"":46.48,""MaxWarpCount"":16.26,""MeanFillCount"":47.24,""MinFillCount"":46.48,""MaxFillCount"":48.01,""MeanDryWeight"":10,""MinDryWeight"":9.6,""MaxDryWeight"":10.4,""MeanConditionedWeight"":10.7,""MinConditionedWeight"":10.27,""MaxConditionedWeight"":11.12,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
72,570,2/8/2019 15:20,"{""Dtex"":940,""Style"":570,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":24,""MinWarpCount"":23.24,""MaxWarpCount"":16.26,""MeanFillCount"":22,""MinFillCount"":21.23,""MaxFillCount"":22.76,""MeanDryWeight"":4.87,""MinDryWeight"":4.67,""MaxDryWeight"":5.06,""MeanConditionedWeight"":5.21,""MinConditionedWeight"":5,""MaxConditionedWeight"":5.42,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KM209305GP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1F727""}",style
73,584,2/8/2019 15:20,"{""Dtex"":940,""Style"":584,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":850,""MeanWarpCount"":24,""MinWarpCount"":23.24,""MaxWarpCount"":16.26,""MeanFillCount"":24,""MinFillCount"":23.24,""MaxFillCount"":24.77,""MeanDryWeight"":5.08,""MinDryWeight"":4.88,""MaxDryWeight"":5.28,""MeanConditionedWeight"":5.43,""MinConditionedWeight"":5.22,""MaxConditionedWeight"":5.65,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP09409DP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W040""}",style
74,590,2/8/2019 15:20,"{""Dtex"":3300,""Style"":590,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":3000,""MeanWarpCount"":11,""MinWarpCount"":10.24,""MaxWarpCount"":16.26,""MeanFillCount"":11,""MinFillCount"":10.24,""MaxFillCount"":11.76,""MeanDryWeight"":8.22,""MinDryWeight"":7.89,""MaxDryWeight"":8.55,""MeanConditionedWeight"":8.79,""MinConditionedWeight"":8.44,""MaxConditionedWeight"":9.14,""YarnFinish"":""0.01"",""YarnCode"":""FKE002933005NP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":""KY7 finish"",""YarnMerge"":""1F998""}",style
75,592,2/8/2019 15:20,"{""Dtex"":3140,""Style"":592,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":2825,""MeanWarpCount"":16,""MinWarpCount"":15.24,""MaxWarpCount"":16.26,""MeanFillCount"":16,""MinFillCount"":15.24,""MaxFillCount"":16.76,""MeanDryWeight"":11.24,""MinDryWeight"":10.79,""MaxDryWeight"":11.69,""MeanConditionedWeight"":12.03,""MinConditionedWeight"":11.55,""MaxConditionedWeight"":12.51,""YarnFinish"":""0.01"",""YarnCode"":""FKE012931405BP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":""NNP-11E finish"",""YarnMerge"":""1F1601""}",style
76,594,2/8/2019 15:20,"{""Dtex"":3140,""Style"":594,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":2825,""MeanWarpCount"":17.5,""MinWarpCount"":16.74,""MaxWarpCount"":16.26,""MeanFillCount"":17.5,""MinFillCount"":16.74,""MaxFillCount"":18.26,""MeanDryWeight"":12.29,""MinDryWeight"":11.8,""MaxDryWeight"":12.78,""MeanConditionedWeight"":13.15,""MinConditionedWeight"":12.63,""MaxConditionedWeight"":13.68,""YarnFinish"":""0.01"",""YarnCode"":""FKE012931405BP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":""NNP-11E finish"",""YarnMerge"":""1F1601""}",style
77,722,2/8/2019 15:20,"{""Dtex"":1580,""Style"":722,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":1420,""MeanWarpCount"":22,""MinWarpCount"":21.23,""MaxWarpCount"":16.26,""MeanFillCount"":22,""MinFillCount"":21.23,""MaxFillCount"":22.76,""MeanDryWeight"":8.13,""MinDryWeight"":7.8,""MaxDryWeight"":8.45,""MeanConditionedWeight"":8.41,""MinConditionedWeight"":8.08,""MaxConditionedWeight"":8.75,""YarnFinish"":""0.01"",""YarnCode"":""FKE0129158000P0000"",""MoistureRegain"":0.04,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1F348C""}",style
78,726,2/8/2019 15:20,"{""Dtex"":930,""Style"":726,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":840,""MeanWarpCount"":26,""MinWarpCount"":25.24,""MaxWarpCount"":16.26,""MeanFillCount"":26,""MinFillCount"":25.24,""MaxFillCount"":26.76,""MeanDryWeight"":5.44,""MinDryWeight"":5.22,""MaxDryWeight"":5.65,""MeanConditionedWeight"":5.82,""MinConditionedWeight"":5.59,""MaxConditionedWeight"":6.05,""YarnFinish"":""0.01"",""YarnCode"":""FKE012909301CP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":""NNP-11E finish"",""YarnMerge"":""1F790""}",style
79,768,2/8/2019 15:20,"{""Dtex"":560,""Style"":768,""WeaveType"":"""",""YarnType"":""Dupont"",""Denier"":500,""MeanWarpCount"":27.94,""MinWarpCount"":27.18,""MaxWarpCount"":16.26,""MeanFillCount"":27.94,""MinFillCount"":27.18,""MaxFillCount"":28.7,""MeanDryWeight"":3.48,""MinDryWeight"":3.34,""MaxDryWeight"":3.62,""MeanConditionedWeight"":3.73,""MinConditionedWeight"":3.58,""MaxConditionedWeight"":3.87,""YarnFinish"":""0.01"",""YarnCode"":""FKE0KMP05609BP0000"",""MoistureRegain"":0.07,""Twisting"":0,""YarnColor"":"""",""Notes"":"""",""YarnMerge"":""1W034""}",style
